id;district_id;name
1802282004;180228;Joharan
1802282005;180228;Rantau Jaya Baru
1802282006;180228;Rantau Jaya Ilir
1802282007;180228;Bina Karya Baru
1802282008;180228;Mranggi Jaya
1802282009;180228;Mekar Jaya
1802282010;180228;Rantau Jaya makmur
1803011001;180301;Bukit Kemuning
1803012002;180301;Tanjung Baru
1803012003;180301;Suka Menanti
1803012004;180301;Muara Aman
1803012005;180301;Tanjung Baru Timur
1803012006;180301;Dwikora
1803012007;180301;Tanjung Waras
1803012008;180301;Sido Mulyo
1803021001;180302;Kotabumi Udik
1803021002;180302;Cempedak
1803021003;180302;Rejo Sari
1803021004;180302;Kotabumi Tengah
1803021005;180302;Kotabumi Pasar
1803021006;180302;Kotabumi Ilir
1803021007;180302;Sindang Sari
1803021008;180302;Sri Basuki
1803021009;180302;Kota Gapura
1803022010;180302;Talang Bojong
1803022011;180302;Sumber Arum
1803022012;180302;Bojong Barat
1803022013;180302;Kotabumi Tengah Barat
1803032002;180303;Bumi Ratu
1803032003;180303;Labuhan Ratu Pasar
1803032004;180303;Sinar Galih
1803032005;180303;Labuhan Ratu Kampung
1803032006;180303;Gedung Ketapang
1803032007;180303;Kota Agung
1803032008;180303;Ketapang
1803032009;180303;Karang Rejo I
1803032010;180303;Banjar Ketapang
1803032017;180303;Sidodadi
1803032023;180303;Gunung Labuhan
1803042001;180304;Karang Waringin
1803042002;180304;Suka Sari
1803042003;180304;Merambung
1803042004;180304;Sinar Jaya
1803042005;180304;Sindang Agung
1803042006;180304;Mekar Jaya
1803042007;180304;Sri Menanti
1803042008;180304;Tulung Balak
1803042009;180304;Tanjung Raja
1803042010;180304;Tanjung Riang
1803042011;180304;Kemala Raja
1803042012;180304;Sindang Marga
1803042013;180304;Ulak Ata
1803042014;180304;Gunung Katon
1803042015;180304;Suka Mulya
1803042016;180304;Tanjung Beringin
1803042017;180304;Sido Mulyo
1803042018;180304;Sinar Mulya
1803042019;180304;Priangan Baru
1803052001;180305;Banjar Agung
1803052002;180305;Bumi Agung Marga
1803052003;180305;Pungguk Lama
1803052004;180305;Gedung Nyapah
1803052005;180305;Penagan Ratu
1803052006;180305;Peraduan Waras
1803052007;180305;Surakarta
1803052008;180305;Rejo Mulyo
1803052009;180305;Sidomukti
1803052010;180305;Bumi Jaya
1803052011;180305;Papan Rejo
1803052012;180305;Sumber Agung
1803062005;180306;Tanjung Harta
1803062006;180306;Ogan Lima
1803062007;180306;Hujan Mas
1803062008;180306;Simpang Agung
1803062009;180306;Bumi Nabung
1803062010;180306;Kamplas
1803062011;180306;Kistang
1803062012;180306;Cahaya Negeri
1803062013;180306;Lepang Besar
1803062016;180306;Pengaringan
1803062017;180306;Gunung Betuah
1803062021;180306;Way Wakak
1803062023;180306;Pematang Kasih
1803062024;180306;Bumi Mandiri
1803072004;180307;Trimodadi
1803072005;180307;Cabang Empat
1803072006;180307;Sinar Ogan
1803072007;180307;Kalibalangan
1803072009;180307;Gilih Sukanegeri
1803072010;180307;Candimas
1803072011;180307;Kembang Tanjung
1803072012;180307;Abung Jayo
1803072013;180307;Kembang Gading
1803072014;180307;Ratu Abung
1803072015;180307;Bandar Kagungan Raya
1803072016;180307;Bumi Raya
1803072017;180307;Kemalo Abung
1803072018;180307;Cabang Abung Raya
1803072019;180307;Kalibening Raya
1803072020;180307;Way Lunik
1803082005;180308;Ogan Jaya
1803082009;180308;Ciamis
1803082010;180308;Padang Ratu
1803082011;180308;Negeri Sakti
1803082012;180308;Negeri Ratu
1803082019;180308;Negara Ratu
1803082020;180308;Batu Raja
1803082021;180308;Gedung Batin
1803082022;180308;Negara Batin
1803082023;180308;Kota Negara
1803082024;180308;Bangun Jaya
1803082028;180308;Baru Raharja
1803082029;180308;Hanakau Jaya
1803082032;180308;Negara Batin II
1803082033;180308;Kota Negara Ilir
1803092001;180309;Madukoro
1803092002;180309;Kali Cinta
1803092003;180309;Wono Marto
1803092004;180309;Talang Jali
1803092005;180309;Margo Rejo
1803092006;180309;Banjar Wangi
1803092007;180309;Sawo Jajar
1803092008;180309;Madokoro Baru
1803101001;180310;Kelapa Tujuh
1803101002;180310;Tanjungaman
1803101003;180310;Kota Alam
1803101011;180310;Tanjungharapan
1803101012;180310;Tanjungsenang
1803102004;180310;Mulang Maya
1803102005;180310;Bandar Putih
1803102006;180310;Karang Agung
1803102007;180310;Curup Guruh
1803102008;180310;Jerangkang
1803102009;180310;Way Melan
1803102010;180310;Taman Jaya
1803102013;180310;Alam Jaya
1803102014;180310;Sinar Mas Alam
1803112001;180311;Gunung Besar
1803112002;180311;Kinciran
1803112003;180311;Negla Sari
1803112004;180311;Kedaton
1803112005;180311;Sri Bandung
1803112006;180311;Subik
1803112007;180311;Gunung Sadar
1803112008;180311;Gunung Gijul
1803112016;180311;Pekurun Barat
1803112017;180311;Pekurun Selatan
1803112018;180311;Pekurun Utara
1803122001;180312;Ulak Rengas
1803122002;180312;Muara Dua
1803122003;180312;Pulau Panggung
1803122004;180312;Sekipi
1803122005;180312;Sido Kayo
1803122006;180312;Suka Marga
1803122007;180312;Suka Maju
1803122008;180312;Kebun Dalam
1803132001;180313;Suka Maju
1803132002;180313;Semuli Raya
1803132003;180313;Semuli Jaya
1803132004;180313;Papan Asri
1803132005;180313;Gunung Keramat
1803132006;180313;Sido Rahayu
1803132007;180313;Gunung Sari
1803142001;180314;Tatakarya
1803142002;180314;Bandar Abung
1803142003;180314;Bangun Sari
1803142004;180314;Purba Sakti
1803142005;180314;Bumi Raharja
1803142006;180314;Bumi Restu
1803142007;180314;Bandar Sakti
1803142008;180314;Karya Sakti
1803142009;180314;Sukoharjo
1803152001;180315;Negeri Ujung Karang
1803152002;180315;Bandar Agung
1803152003;180315;Karang Sari
1803152004;180315;Karang Rejo II
1803152005;180315;Karang Sakti
1803152006;180315;Karang Mulyo
1803152007;180315;Banjar Negeri
1803152008;180315;Banjar Ratu
1803152009;180315;Negeri Ratu
1803152010;180315;Pakuon Agung
1803152011;180315;Sumber Agung
1803162001;180316;Negara Tulang Bawang
1803162002;180316;Kota Napal
1803162003;180316;Tanah Abang
1803162004;180316;Sukadana Udik
1803162005;180316;Sukadana Ilir
1803162006;180316;Haduyang Ratu
1803162007;180316;Iso Rejo
1803162008;180316;Mulyo Rejo II
1803162009;180316;Tulang Bawang Baru
1803162010;180316;Mulyo Rejo I
1803162011;180316;Suka Maju
1803172001;180317;Negera Kemakmuran
1803172002;180317;Bonglai Tengah
1803172003;180317;Tanjung Harapan
1803172004;180317;Lubuk Rukam
1803172005;180317;Ibul Jaya
1803172006;180317;Beringin Jaya
1803172007;180317;Gedung Makrifat
1803172008;180317;Gedung Raja
1803172009;180317;Gedung Negara
1803172010;180317;Tulung Buyut
1803182001;180318;Batu Nangkop
1803182002;180318;Negara Bumi
1803182003;180318;Melungun Ratu
1803182004;180318;Negeri Campang Jaya
1803182005;180318;Pampang Tangguk Jaya
1803182006;180318;Negeri Galih Rejo
1803182007;180318;Ratu Jaya
1803182008;180318;Mekar Sari
1803192001;180319;Nyapah Banyu
1803192002;180319;Sinar Gunung
1803192003;180319;Campang Gijul
1803192004;180319;Sumber Tani
1803192005;180319;Pekurun
1803192006;180319;Ogan Campang
1803192007;180319;Pekurun Tengah
1803192008;180319;Pekurun Udik
1803192009;180319;Ogan Jaya
1803202001;180320;Cempaka
1803202002;180320;Sri Agung
1803202003;180320;Lepang Tengah
1803202004;180320;Cahaya Makmur
1803202005;180320;Suka Jaya
1803202006;180320;Sri Jaya
1803202007;180320;Negara Agung
1803202008;180320;Cempaka Barat
1803202009;180320;Cempaka Timur
1803212001;180321;Sinar Harapan
1803212002;180321;Kubu Hitu
1803212003;180321;Negeri Sakti
1803212004;180321;Tanjung Jaya
1803212005;180321;Gunung Raja
1803212006;180321;Cahaya Mas
1803212007;180321;Comok Sinar Jaya
1803212008;180321;Way Isem
1803212009;180321;Gunung Maknibai
1803212010;180321;Negeri Batin Jaya
1803222001;180322;Aji Kagungan
1803222002;180322;Talang Jembatan
1803222003;180322;Sabuk Empat
1803222004;180322;Beringin
1803222005;180322;Sabuk Indah
1803222006;180322;Bindu
1803222007;180322;Way Perancang
1803232001;180323;Pagar
1803232002;180323;Blambangan
1803232003;180323;Jagang
1803232004;180323;Tanjung Iman
1803232005;180323;Tulung Singkip
1803232006;180323;Pagar Gading
1803232007;180323;Buring Kencana
1804041001;180404;Pasar Liwa
1804041003;180404;Way Mengaku
1804042002;180404;Kubu Perahu
1804042004;180404;Padang Cahya
1804042005;180404;Sebarus
1804042006;180404;Way Empulau Ulu
1804042007;180404;Gunung Sugih
1804042008;180404;Wates
1804042009;180404;Padang Dalom
1804042010;180404;Sukarame
1804042011;180404;Bahway
1804042012;180404;Sedampah Indah
1804051016;180405;Tugu Sari
1804052001;180405;Simpang Sari
1804052010;180405;Sukajaya
1804052011;180405;Sindang Pagar
1804052012;180405;Sukapura
1804052013;180405;Way Petai
1804062001;180406;Kenali
1804062002;180406;Kejadian
1804062003;180406;Bumi Agung
1804062004;180406;Turgak
1804062005;180406;Bedudu
1804062006;180406;Sukarame
1804062007;180406;Hujung
1804062013;180406;Serungkuk
1804062019;180406;Suka Makmur
1804062020;180406;Fajar Agung
1804071001;180407;Pajar Bulan
1804072002;180407;Puralaksana
1804072003;180407;Karang Agung
1804072004;180407;Mutar Alam
1804072005;180407;Tanjung Raya
1804072006;180407;Sukananti
1804072007;180407;Sukaraja
1804072008;180407;Padang Tambak
1804072009;180407;Tambak Jaya
1804081005;180408;Sekincau
1804082001;180408;Pampangan
1804082006;180408;Waspada
1804082007;180408;Tiga Jaya
1804082008;180408;Giham Sukamaju
1804092003;180409;Suka Marga
1804092004;180409;Sumber Agung
1804092005;180409;Tuguratu
1804092006;180409;Banding Agung
1804092010;180409;Roworejo
1804092017;180409;Sidorejo
1804092018;180409;Ringin Sari
1804102001;180410;Kembahang
1804102002;180410;Negeri Ratu
1804102003;180410;Kegeringan
1804102004;180410;Gunung Sugih
1804102005;180410;Pekon Balak
1804102006;180410;Sukabumi
1804102007;180410;Canggu
1804102008;180410;Kota Besi
1804102009;180410;Sukaraja
1804102010;180410;Kerang
1804102011;180410;Teba Liyokh
1804112001;180411;Tanjung Raya
1804112002;180411;Hanakau
1804112003;180411;Buay Nyerupa
1804112004;180411;Tapak Siring
1804112005;180411;Jaga Raga
1804112009;180411;Pagar Dewa
1804112012;180411;Suka Mulya
1804112018;180411;Bandar Baru
1804112019;180411;Bumi Jaya
1804112020;180411;Teba Pering Jaya
1804152001;180415;Gedung Surian
1804152002;180415;Pura Mekar
1804152003;180415;Cipta Waras
1804152004;180415;Tri Mulyo
1804152005;180415;Mekar Jaya
1804182001;180418;Pura Jaya
1804182002;180418;Pura Wiwitan
1804182003;180418;Tribudi Syukur
1804182004;180418;Muara Jaya I
1804182005;180418;Muara Jaya II
1804182006;180418;Tribudi Makmur
1804182007;180418;Tugu Mulya
1804182008;180418;Cipta Mulya
1804182009;180418;Muara Baru
1804182010;180418;Sinar Luas
1804192001;180419;Sidodadi
1804192002;180419;Semarang Jaya
1804192003;180419;Sumber Alam
1804192004;180419;Gunung Terang
1804192005;180419;Suka Jadi
1804192006;180419;Sri Menanti
1804192007;180419;Sinar Jaya
1804192008;180419;Rigis Jaya
1804192009;180419;Suka Damai
1804192010;180419;Manggarai
1804202001;180420;Pahayu Jaya
1804202002;180420;Basungan
1804202003;180420;Mekar Sari
1804202004;180420;Sidomulyo
1804202005;180420;Sidodadi
1804202006;180420;Marga Jaya
1804202007;180420;Suka Jaya
1804202008;180420;Batu Api
1804202009;180420;Pagar Dewa
1804202010;180420;Suka Mulya
1804212001;180421;Argomulyo
1804212002;180421;Batu Kebayan
1804212003;180421;Atar Bawang
1804212004;180421;Campang Tiga
1804212005;180421;Luas
1804212006;180421;Bakhu
1804212007;180421;Way Ngison
1804212008;180421;Kubu Liku Jaya
1804212009;180421;Sumber Rejo
1804212010;180421;Atar Kuwau
1804222001;180422;Lombok
1804222002;180422;Heni Arong
1804222003;180422;Suka Banjar
1804222004;180422;Lombok Timur
1804222005;180422;Suka Banjar II Ujung Rembun
1804222006;180422;Suka Maju
1804222007;180422;Ujung
1804222008;180422;Keagungan
1804222009;180422;Tawan Suka Mulya
1804222010;180422;Pancur Mas
1804222011;180422;Lombok Selatan
1804232001;180423;Suoh
1804232002;180423;Srimulyo
1804232003;180423;Bandar Agung
1804232004;180423;Ringin Jaya
1804232005;180423;Bumi Hantatai
1804232006;180423;Gunungratu
1804232007;180423;Tanjungsari
1804232008;180423;Negeri Jaya
1804232009;180423;Tembelang
1804232010;180423;Tri Mekar Jaya
1805021008;180502;Menggala Selatan
1805021009;180502;Ujung Gunung Ilir
1805021010;180502;Menggala Tengah
1805021011;180502;Menggala Kota
1805022001;180502;Bujung Tenuk
1805022002;180502;Ujung Gunung Ilir
1805022007;180502;Astra Ksetra
1805022013;180502;Kagungan Rahayu
1805022014;180502;Tiuh Tohou
1805062001;180506;Aji Jaya KNPI
1805062002;180506;Kecubung Jaya
1805062008;180506;Kecubung Mulya
1805062015;180506;Gedung Aji
1805062016;180506;Penawar
1805062022;180506;Penawar Baru
1805062023;180506;Aji Murni Jaya
1805062024;180506;Aji Mesir
1805062025;180506;Aji Permai Talang Buah
1805062026;180506;Bandar Aji Jaya
1805082001;180508;Banjar Agung
1805082007;180508;Tri Dharma Wira Jaya
1805082009;180508;Moris Jaya
1805082010;180508;Tunggal Warga
1805082011;180508;Dwi Warga Tunggal Jaya
1805082019;180508;Tri Mulya Jaya
1805082020;180508;Tri Mukti Jaya
1805082021;180508;Tri Tunggal Jaya
1805082022;180508;Warga Makmur Jaya
1805082023;180508;Warga Indah Jaya
1805082024;180508;Banjar Dewa
1805112001;180511;Gunung Tapa
1805112002;180511;Gedung Meneng
1805112006;180511;Bakung Udik
1805112007;180511;Bakung Ilir
1805112008;180511;Gedung Bandar Rahayu
1805112014;180511;Gunung Tapa Ilir
1805112015;180511;Gunung Tapa Tengah
1805112016;180511;Gunung Tapa Udik
1805112017;180511;Gedung Bandar Rejo
1805112018;180511;Bakung Rahayu
1805112019;180511;Gedung Meneng Baru
1805122003;180512;Yudha Karya Jitu
1805122004;180512;Gedung Karya Jitu
1805122005;180512;Hargo Rejo
1805122006;180512;Wono Agung
1805122008;180512;Karya Jitu Mukti
1805122009;180512;Bumi Ratu
1805122010;180512;Medasari
1805122013;180512;Hargo Mulyo
1805122014;180512;Karya Cipta Abadi
1805132001;180513;Tri Rejo Mulyo
1805132002;180513;Tri Jaya
1805132005;180513;Sidoharjo
1805132006;180513;Sidomulyo
1805132010;180513;Bogatama
1805132011;180513;Wiratama
1805132013;180513;Tri Tunggal Jaya
1805132019;180513;Pulo Gadung
1805132020;180513;Sidodadi
1805132021;180513;Dwimulyo
1805132022;180513;Rejo Sari
1805132023;180513;Wira Agung Sari
1805132024;180513;Sidomakmur
1805132025;180513;Trikarya
1805182001;180518;Bumi Dipasena Utama
1805182002;180518;Bumi Dipasena Agung
1805182003;180518;Bumi Dipasena Jaya
1805182004;180518;Bumi Dipasena Abadi
1805182005;180518;Bumi Dipasena Makmur
1805182006;180518;Bumi Sentosa
1805182007;180518;Bumi Dipasena Mulya
1805182008;180518;Bumi Dipasena Sejahtera
1805202001;180520;Bujuk Agung
1805202002;180520;Ringin Sari
1805202003;180520;Sukamaju
1805202004;180520;Catur Karya Buana
1805202005;180520;Purwa Jaya
1805202006;180520;Penawar Jaya
1805202007;180520;Agung Dalem
1805202008;180520;Sumber Makmur
1805202009;180520;Tri Tunggal Jaya
1805202010;180520;Agung Jaya
1805202011;180520;Penawar Rejo
1805202012;180520;Mekar Jaya
1805222001;180522;Sumber Agung
1805222002;180522;Batang Hari
1805222003;180522;Panggung Mulyo
1805222004;180522;Duto Yoso Mulyo
1805222005;180522;Andalas Cermin
1805222006;180522;Rawa Ragil
1805222007;180522;Gedung Jaya
1805222008;180522;Bumi Sari
1805222009;180522;Mulyo Dadi
1805232001;180523;Gedung Harapan
1805232002;180523;Gedung Asri
1805232003;180523;Gedung Rejo Sakti
1805232004;180523;Pasar Batang
1805232005;180523;Suka Makmur
1805232006;180523;Karya Makmur
1805232007;180523;Wono Rejo
1805232008;180523;Panca Tunggal Jaya
1805232009;180523;Sumber Sari
1805252001;180525;Teladas
1805252002;180525;Kekatung
1805252003;180525;Kuala Teladas
1805252004;180525;Mahabang
1805252005;180525;Sungai Nibung
1805252006;180525;Pasiran Jaya
1805252007;180525;Bratasena Adiwarna
1805252008;180525;Bratasena Mandiri
1805252009;180525;Way Dente
1805252010;180525;Dente Makmur
1805252011;180525;Pendowo Asri
1805252012;180525;Sungai Burung
1805262001;180526;Bangun Rejo
1805262002;180526;Paduan Rajawali
1805262003;180526;Karya Bhakti
1805262004;180526;Sukarame
1805262005;180526;Bina Bumi
1805262006;180526;Mulyo Aji
1805262007;180526;Kecubung Raya
1805262008;180526;Marga Jaya
1805272001;180527;Sidomukti
1805272002;180527;Mesir Dwi Jaya
1805272003;180527;Makartitama
1805272004;180527;Suka Bhakti
1805272005;180527;Batu Ampar
1805272006;180527;Setia Tama
1805272007;180527;Sumber Jaya
1805272008;180527;Mekar Asri
1805272009;180527;Sidomekar
1805292001;180529;Panca Mulia
1805292002;180529;Panca Karsa Purna Jaya
1805292003;180529;Kahuripan Jaya
1805292004;180529;Bawang Sakti Jaya
1805292005;180529;Mekar Jaya
1805292006;180529;Balai Murni Jaya
1805292007;180529;Mekar Indah Jaya
1805292008;180529;Jaya Makmur
1805292009;180529;Bawang Tirto Mulyo
1805292010;180529;Karya Murni Jaya
1805302001;180530;Lebuh Dalam
1805302002;180530;Menggala
1805302003;180530;Lingai
1805302004;180530;Kibang Pacing
1805302005;180530;Sungai Luar
1805302006;180530;Kahuripan Dalam
1805302007;180530;Cempaka Dalem
1805302008;180530;Bedarou Indah
1805302009;180530;Tri Makmur Jaya
1805302010;180530;Cempaka Jaya
1806011001;180601;Baros
1806011002;180601;Pasar Madang
1806011003;180601;Kuripan
1806012016;180601;Negeri Ratu
1806012019;180601;Pananggungan
1806012020;180601;Terdana
1806012021;180601;Kelungu
1806012022;180601;Pardasuka
1806012023;180601;Teratas
1806012024;180601;Kusa
1806012025;180601;Terbaya
1806012026;180601;Kedamaian
1806012027;180601;Kota Agung
1806012039;180601;Kota Batu
1806012040;180601;Campang Tiga
1806012041;180601;Benteng Jaya
1806022012;180602;Kalibening
1806022015;180602;Kejayaan
1806022016;180602;Suka Bumi
1806022017;180602;Suka Negeri Jaya
1806022018;180602;Banjar Sari
1806022019;180602;Singosari
1806022020;180602;Sinar Banten
1806022021;180602;Sukarame
1806022022;180602;Banding Agung
1806022023;180602;Talang Padang
1806022024;180602;Suka Negeri
1806022025;180602;Suka Bandung
1806022026;180602;Suka Merindu
1806022027;180602;Sinar Semendo
1806022028;180602;Negeri Agung
1806022029;180602;Sinar Petir
1806022030;180602;Way Halom
1806022031;180602;Talang Sepuh
1806022032;180602;Sinar Harapan
1806022033;180602;Sinar Betung
1806032001;180603;Karang Anyar
1806032002;180603;Kalirejo
1806032003;180603;Dadirejo
1806032004;180603;Banyu Urip
1806032005;180603;Wonosobo
1806032006;180603;Soponyono
1806032007;180603;Bandar Kejadian
1806032008;180603;Way Panas
1806032009;180603;Sinar Saudara
1806032010;180603;Sridadi
1806032011;180603;Lakaran
1806032012;180603;Padang Ratu
1806032013;180603;Pardasuka
1806032014;180603;Tanjung Kurung
1806032015;180603;Padang Manis
1806032016;180603;Kejadian
1806032017;180603;Dadisari
1806032018;180603;Kalisari
1806032019;180603;Banjar Negara
1806032020;180603;Pekon Balak
1806032021;180603;Kunyayan
1806032022;180603;Banjar Sari
1806032023;180603;Negeri Ngarip
1806032034;180603;Dadimulyo
1806032035;180603;Sampang Turus
1806032036;180603;Sri Melati
1806032037;180603;Way Liwok
1806032038;180603;Sumur Tujuh
1806042001;180604;Talang Beringin
1806042002;180604;Gunung Megang
1806042003;180604;Tanjung Rejo
1806042004;180604;Tanjung Begelung
1806042005;180604;Sinar Mulyo
1806042006;180604;Kemuning
1806042007;180604;Gedung Agung
1806042008;180604;Penantian
1806042009;180604;Muara Dua
1806042010;180604;Tekad
1806042011;180604;Pulau Panggung
1806042012;180604;Gunung Meraksa
1806042013;180604;Way Ilahan
1806042014;180604;Batu Bedil
1806042015;180604;Air Bakoman
1806042025;180604;Sumber Mulya
1806042026;180604;Sindang Marga
1806042027;180604;Talang Jawa
1806042028;180604;Srimanganten
1806042029;180604;Tanjung Gunung
1806042030;180604;Sinar Mancak
1806092001;180609;Karang Buah
1806092002;180609;Sawang Balak
1806092003;180609;Way Rilau
1806092004;180609;Tanjung Raja
1806092005;180609;Tengor
1806092006;180609;Tanjung Jati
1806092007;180609;Kejadian Lom
1806092008;180609;Sukaraja
1806092009;180609;Banjar Negeri
1806092010;180609;Gedung
1806092011;180609;Suka Padang
1806092012;180609;Kacamarga
1806092013;180609;Pampangan
1806092014;180609;Banjar Manis
1806092015;180609;Tanjung Betuah
1806092016;180609;Putih Doh
1806092017;180609;Pekondoh
1806092028;180609;Kubulangka
1806092029;180609;Kutakakhang
1806092030;180609;Suka Banjar
1806112001;180611;Rantau Tijang
1806112002;180611;Tiuh Memon
1806112003;180611;Banjar Agung Udik
1806112004;180611;Tanjung Heran
1806112005;180611;Sumanda
1806112006;180611;Campang Way Handak
1806112007;180611;Taman Sari
1806112008;180611;Sukajadi
1806112009;180611;Binjai Wangi
1806112010;180611;Tanjung Kemala
1806112011;180611;Tanjung Agung
1806112012;180611;Babakan
1806112013;180611;Negeri Ratu
1806112014;180611;Sinar Agung
1806112015;180611;Tangkit Serdang
1806112016;180611;Gunung Kasih
1806112017;180611;Way Jaha
1806112018;180611;Banjar Agung Ilir
1806112019;180611;Gading
1806112020;180611;Way Piring
1806112021;180611;Pungkut
1806112022;180611;Gunung Tiga
1806112023;180611;Way Manak
1806112024;180611;Sukamaju
1806112025;180611;Suka Mulya
1806112026;180611;Kayuhubi
1806112027;180611;Talang Lebar
1806122001;180612;Tugu Papak
1806122002;180612;Kacapura
1806122003;180612;Sukaraja
1806122004;180612;Bangun Rejo
1806122005;180612;Tugu Rejo
1806122006;180612;Sidodadi
1806122007;180612;Garut
1806122008;180612;Karang Rejo
1806122009;180612;Kanoman
1806122010;180612;Sudimoro
1806122011;180612;Sudimoro Bangun
1806122012;180612;Sri Purnomo
1806122013;180612;Sri Kuncoro
1806122014;180612;Sidomulyo
1806122015;180612;Karang Agung
1806122016;180612;Tulung Asahan
1806122017;180612;Sri Katon
1806122018;180612;Pardawaras
1806122019;180612;Sedayu
1806122020;180612;Way Kerap
1806122021;180612;Margomulyo
1806122022;180612;Sukajaya
1806132001;180613;Kebumen
1806132002;180613;Sidomulyo
1806132003;180613;Sumber Rejo
1806132004;180613;Tegal Binangun
1806132005;180613;Argopeni
1806132006;180613;Margodadi
1806132007;180613;Margoyoso
1806132008;180613;Dadapan
1806132009;180613;Simpang Kanan
1806132010;180613;Wonoharjo
1806132011;180613;Sumber Mulyo
1806132012;180613;Argomulyo
1806132013;180613;Sidorejo
1806152001;180615;Datarajan
1806152002;180615;Gunung Tiga
1806152003;180615;Karang Rejo
1806152004;180615;Pagar Alam Ulu Belu
1806152005;180615;Muara Dua Ulu Belu
1806152006;180615;Ngarip
1806152007;180615;Penantian Ulu Belu
1806152008;180615;Gunung Sari
1806152009;180615;Ulu Semong
1806152010;180615;Sirna Galih
1806152011;180615;Rejo Sari
1806152012;180615;Suka Maju
1806152013;180615;Tanjung Baru
1806152014;180615;Sinar Banten
1806152015;180615;Air Abang
1806152016;180615;Petay Kayu
1806162001;180616;Tampang
1806162002;180616;Kaur Gading
1806162003;180616;Tirom
1806162004;180616;Way Nipah
1806162005;180616;Guring
1806162006;180616;Betung
1806162007;180616;Tanjungan
1806162009;180616;Teluk Brak
1806162010;180616;Karang Brak
1806162011;180616;Pesangun
1806162012;180616;Way Asahan
1806162013;180616;Tampang Muda
1806162014;180616;Kampung Baru
1806162015;180616;Martanda
1806172001;180617;Negeri Kelumbayan
1806172002;180617;Pekon Susuk
1806172003;180617;Napal
1806172005;180617;Pekon Unggak
1806172006;180617;Penyandingan
1806172009;180617;Paku
1806172010;180617;Umbar
1806172012;180617;Kiluan Negeri
1806182001;180618;Belu
1806182002;180618;Negara Batin
1806182003;180618;Banjar Masin
1806182004;180618;Kanyangan
1806182005;180618;Kandang Besi
1806182006;180618;Tebak Bunuk
1806182007;180618;Way Gelang
1806182008;180618;Tala Gening
1806182009;180618;Gedung Jambu
1806182010;180618;Maja
1806182011;180618;Pulau Benawang
1806182012;180618;Payung
1806182013;180618;Kesugihan
1806182014;180618;Pejajaran
1806182015;180618;Kalimiring
1806182016;180618;Tanjung Agung
1806192001;180619;Batu Kramat
1806192002;180619;Kampung Baru
1806192003;180619;Umbul Buah
1806192004;180619;Menggala
1806192005;180619;Mulang Maya
1806192006;180619;Sukabanjar
1806192007;180619;Tanjung Anom
1806192008;180619;Kagungan
1806192009;180619;Kerta
1806192010;180619;Teba
1806192011;180619;Talang Rejo
1806192012;180619;Tanjung Jati
1806202001;180620;Banjar Manis
1806202002;180620;Campang
1806202003;180620;Kuta Dalom
1806202004;180620;Purwodadi
1806202005;180620;Gisting Bawah
1806202006;180620;Gisting Atas
1806202007;180620;Sidokaton
1806202008;180620;Landbaw
1806202009;180620;Gisting Permai
1806212001;180621;Banjar Negeri
1806212002;180621;Sukaraja
1806212003;180621;Banjar Agung
1806212004;180621;Kedaloman
1806212005;180621;Suka Banjar
1806212006;180621;Sukamernah
1806212007;180621;Ciherang
1806212008;180621;Pariaman
1806212009;180621;Sukadamai
1806212010;180621;Way Halom
1806212011;180621;Penanggungan
1806212012;180621;Darussalam
1806242001;180624;Badak
1806242002;180624;Kuripan
1806242003;180624;Padang Ratu
1806242004;180624;Tegineneng
1806242005;180624;Ketapang
1806242006;180624;Banjar Agung
1806242007;180624;Pekon Ampai
1806242008;180624;Pariaman
1806242009;180624;Atar Brak
1806242010;180624;Tanjung Siom
1806242011;180624;Tanjung Jaya
1806252001;180625;Negeri Agung
1806252002;180625;Bandar Sukabumi
1806252003;180625;Sanggi
1806252004;180625;Rajabasa
1806252005;180625;Banding
1806252006;180625;Gunung Doh
1806252007;180625;Simpang Bayur
1806252008;180625;Atar Lebar
1806252009;180625;Sinar Bangun
1806252010;180625;Sanggi Unggak
1806252011;180625;Tulung Sari
1806262001;180626;Way Harong
1806262002;180626;Air Kubang
1806262003;180626;Karang Sari
1806262004;180626;Sidomulyo
1806262005;180626;Air Naningan
1806262006;180626;Datar Lebuay
1806262007;180626;Sinar Jawa
1806262008;180626;Batu Tegi
1806262009;180626;Sinar Sekampung
1806262010;180626;Margomulyo
1806272001;180627;Sukamara
1806272002;180627;Sukanegara
1806272003;180627;Banjar Masin
1806272004;180627;Suka Agung Barat
1806272005;180627;Suka Agung
1806272006;180627;Gunung Terang
1806272007;180627;Napal
1806272008;180627;Sinar Petir
1806272009;180627;Pematang Nebak
1806272010;180627;Tanjung Sari
1806282001;180628;Lengkukai
1806282002;180628;Sidoharjo
1806282003;180628;Merbau
1806282004;180628;Batu Patah
1806282005;180628;Purwosari
1806282006;180628;Marga Mulya
1807012001;180701;Sukadana
1807012002;180701;Pakuan Aji
1807012003;180701;Bumi Nabung Udik
1807012004;180701;Rajabasa Batanghari
1807012005;180701;Negara Nabung
1807012006;180701;Terbangi Marga
1807012007;180701;Mataram Marga
1807012008;180701;Pasar Sukadana
1807012009;180701;Surabaya Udik
1807012010;180701;Rantau Jaya Udik
1807012011;180701;Muara Jaya
1807012012;180701;Sukadana Ilir
1807012013;180701;Bumi Ayu
1807012014;180701;Sukadana Timur
1807012015;180701;Rantau Jaya Udik II
